user_id,Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay,Year,Day,DayOfWeek,age,gender
2144,2025-08-12,Transaction at Dominos,659.55,4,UPI,Kolkata,Savings,0,POS Terminal,INR,Restaurant,No,Tuesday,8,Evening,2025,12,Tuesday,47,Female
2145,2025-12-04,Transaction at Zee5,603.26,3,Net Banking,Bangalore,Credit Card,0,Mobile,INR,Subscription,No,Thursday,12,Evening,2025,4,Thursday,59,Male
2146,2025-12-19,Transaction at OYO,5912.56,9,Net Banking,Delhi,Credit Card,0,POS Terminal,INR,Service,No,Friday,12,Night,2025,19,Friday,58,Female
2147,2025-10-25,Transaction at Saravana Bhavan,1336.94,4,Net Banking,Pune,Credit Card,0,POS Terminal,INR,Restaurant,Yes,Saturday,10,Evening,2025,25,Saturday,37,Male
2148,2025-10-12,Transaction at Allen Solly,3047.62,1,UPI,Mumbai,Current,0,Desktop,INR,Retail,Yes,Sunday,10,Evening,2025,12,Sunday,24,Female
2149,2025-08-26,Transaction at IndiGo,3983.34,9,Credit Card,Chennai,Savings,0,Desktop,INR,Service,Yes,Tuesday,8,Afternoon,2025,26,Tuesday,51,Female
2150,2025-02-03,Transaction at ACT Fibernet,3168.23,0,Credit Card,Delhi,Salary,0,Mobile,INR,Service,Yes,Monday,2,Morning,2025,3,Monday,19,Female
2151,2025-07-14,Transaction at HP World,108452.24,2,UPI,Chennai,Salary,0,Desktop,INR,Retail,Yes,Monday,7,Evening,2025,14,Monday,21,Male
2152,2025-01-31,Transaction at Yulu Bikes,1727.78,8,Debit Card,Kolkata,Savings,0,Mobile,INR,Service,No,Friday,1,Afternoon,2025,31,Friday,20,Male
2153,2025-03-03,Transaction at BMTC,275.5,8,Net Banking,Pune,Savings,0,Desktop,INR,Service,Yes,Monday,3,Afternoon,2025,3,Monday,18,Female
2154,2025-12-27,Transaction at More Supermarket,857.34,5,Debit Card,Hyderabad,Salary,0,Desktop,INR,Retail,Yes,Saturday,12,Morning,2025,27,Saturday,36,Female
2155,2025-06-09,Transaction at Dominos,1236.4,4,Debit Card,Mumbai,Salary,0,Mobile,INR,Restaurant,Yes,Monday,6,Night,2025,9,Monday,51,Male
2156,2025-12-23,Transaction at Rapido,649.59,8,Credit Card,Kolkata,Savings,0,POS Terminal,INR,Service,No,Tuesday,12,Morning,2025,23,Tuesday,38,Male
2157,2025-11-25,Transaction at Pepperfry,19791.74,7,Credit Card,Bangalore,Current,0,Mobile,INR,Online Store,Yes,Tuesday,11,Evening,2025,25,Tuesday,60,Male
2158,2025-10-25,Transaction at AirAsia,29817.3,9,UPI,Hyderabad,Current,0,POS Terminal,INR,Service,Yes,Saturday,10,Afternoon,2025,25,Saturday,29,Female
2159,2025-06-14,Transaction at SonyLiv,155.59,3,UPI,Delhi,Current,0,POS Terminal,INR,Subscription,No,Saturday,6,Evening,2025,14,Saturday,58,Male
2160,2025-08-05,Transaction at CloudNine,13087.49,6,Debit Card,Chennai,Credit Card,0,Desktop,INR,Service,Yes,Tuesday,8,Evening,2025,5,Tuesday,33,Female
2161,2025-02-18,Transaction at Reliance Fresh,4718.87,5,Net Banking,Bangalore,Current,0,Desktop,INR,Retail,Yes,Tuesday,2,Morning,2025,18,Tuesday,32,Female
2162,2025-03-14,Transaction at MakeMyTrip,10106.87,9,Debit Card,Pune,Current,0,Desktop,INR,Service,Yes,Friday,3,Night,2025,14,Friday,23,Male
2163,2025-01-08,Transaction at Biba,5125.54,1,UPI,Hyderabad,Savings,0,Mobile,INR,Retail,Yes,Wednesday,1,Evening,2025,8,Wednesday,43,Female
2164,2025-06-11,Transaction at More Supermarket,2111.08,5,Net Banking,Delhi,Savings,0,Desktop,INR,Retail,Yes,Wednesday,6,Morning,2025,11,Wednesday,55,Male
2165,2025-11-22,Transaction at Adidas,5570.73,1,UPI,Hyderabad,Savings,0,POS Terminal,INR,Retail,Yes,Saturday,11,Afternoon,2025,22,Saturday,35,Male
2166,2025-02-04,Transaction at IndiGo,25679.52,9,UPI,Mumbai,Credit Card,0,POS Terminal,INR,Service,No,Tuesday,2,Evening,2025,4,Tuesday,27,Female
2167,2025-01-29,Transaction at BSNL,613.3,0,Net Banking,Delhi,Savings,0,POS Terminal,INR,Service,Yes,Wednesday,1,Night,2025,29,Wednesday,57,Male
2168,2025-09-26,Transaction at Hotstar,957.14,3,UPI,Bangalore,Savings,0,POS Terminal,INR,Subscription,Yes,Friday,9,Night,2025,26,Friday,55,Female
2169,2025-09-02,Transaction at Myntra,7073.38,7,UPI,Pune,Savings,0,POS Terminal,INR,Online Store,Yes,Tuesday,9,Night,2025,2,Tuesday,26,Male
2170,2025-10-07,Transaction at Yulu Bikes,391.78,8,Credit Card,Kolkata,Current,0,Mobile,INR,Service,Yes,Tuesday,10,Evening,2025,7,Tuesday,44,Male
2171,2025-04-23,Transaction at Apollo Hospital,15832.68,6,Debit Card,Mumbai,Current,0,POS Terminal,INR,Service,No,Wednesday,4,Night,2025,23,Wednesday,51,Male
2172,2025-11-11,Transaction at Aha,99.83,3,Debit Card,Chennai,Current,0,Mobile,INR,Subscription,No,Tuesday,11,Night,2025,11,Tuesday,40,Female
2173,2025-12-27,Transaction at Gaana,616.47,3,Debit Card,Delhi,Salary,0,Mobile,INR,Subscription,No,Saturday,12,Evening,2025,27,Saturday,42,Male
2174,2025-03-01,Transaction at BigBazaar,4644.64,5,Debit Card,Hyderabad,Salary,0,Desktop,INR,Retail,No,Saturday,3,Night,2025,1,Saturday,20,Male
2175,2025-09-25,Transaction at Vodafone Idea,2179.98,0,Debit Card,Mumbai,Savings,0,Desktop,INR,Service,No,Thursday,9,Afternoon,2025,25,Thursday,56,Male
2176,2025-02-26,Transaction at Amazon Prime,501.86,3,Credit Card,Delhi,Current,0,Mobile,INR,Subscription,No,Wednesday,2,Evening,2025,26,Wednesday,31,Male
2177,2025-07-01,Transaction at Snapdeal,11676.07,7,Net Banking,Pune,Credit Card,0,POS Terminal,INR,Online Store,No,Tuesday,7,Night,2025,1,Tuesday,55,Male
2178,2025-05-27,Transaction at Vistara,11372.87,9,Credit Card,Kolkata,Credit Card,0,Desktop,INR,Service,Yes,Tuesday,5,Evening,2025,27,Tuesday,22,Female
2179,2025-03-20,Transaction at Ajio,16290.41,7,Credit Card,Kolkata,Current,0,Desktop,INR,Online Store,No,Thursday,3,Evening,2025,20,Thursday,60,Female
2180,2025-01-19,Transaction at Meru Cabs,918.39,8,Debit Card,Kolkata,Credit Card,0,Desktop,INR,Service,Yes,Sunday,1,Night,2025,19,Sunday,57,Female
2181,2025-06-05,Transaction at Amazon Prime,927.43,3,UPI,Mumbai,Salary,0,Desktop,INR,Subscription,Yes,Thursday,6,Evening,2025,5,Thursday,26,Male
2182,2025-04-30,Transaction at IndiGo,4190.37,9,UPI,Hyderabad,Savings,0,Desktop,INR,Service,Yes,Wednesday,4,Morning,2025,30,Wednesday,51,Female
2183,2025-05-23,Transaction at Meesho,669.3,7,Debit Card,Hyderabad,Savings,0,POS Terminal,INR,Online Store,No,Friday,5,Night,2025,23,Friday,36,Female
2184,2025-07-02,Transaction at Amazon Prime,750.88,3,Debit Card,Chennai,Savings,0,Mobile,INR,Subscription,Yes,Wednesday,7,Morning,2025,2,Wednesday,48,Male
2185,2025-09-21,Transaction at YouTube Premium,180.49,3,Credit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Subscription,No,Sunday,9,Evening,2025,21,Sunday,32,Male
2186,2025-01-17,Transaction at PharmEasy,8062.42,6,UPI,Bangalore,Salary,0,Desktop,INR,Service,Yes,Friday,1,Morning,2025,17,Friday,19,Male
2187,2025-09-21,Transaction at Flipkart,3324.83,7,UPI,Chennai,Salary,0,POS Terminal,INR,Online Store,Yes,Sunday,9,Night,2025,21,Sunday,23,Female
2188,2025-10-29,Transaction at Taco Bell,633.56,4,Credit Card,Chennai,Savings,0,Mobile,INR,Restaurant,No,Wednesday,10,Evening,2025,29,Wednesday,23,Male
2189,2025-09-09,Transaction at Yatra,1308.81,9,Credit Card,Bangalore,Current,0,Mobile,INR,Service,Yes,Tuesday,9,Afternoon,2025,9,Tuesday,53,Male
2190,2025-12-26,Transaction at Netmeds,4422.02,6,Credit Card,Bangalore,Current,0,Mobile,INR,Service,No,Friday,12,Afternoon,2025,26,Friday,24,Female
2191,2025-06-02,Transaction at Nature's Basket,2644.27,5,Net Banking,Hyderabad,Salary,0,Desktop,INR,Retail,No,Monday,6,Night,2025,2,Monday,56,Female
2192,2025-11-08,Transaction at AirAsia,19294.43,9,Credit Card,Delhi,Credit Card,0,Mobile,INR,Service,No,Saturday,11,Afternoon,2025,8,Saturday,55,Female
2193,2025-06-17,Transaction at Saravana Bhavan,242.0,4,Debit Card,Hyderabad,Salary,0,Desktop,INR,Restaurant,Yes,Tuesday,6,Night,2025,17,Tuesday,43,Male
2194,2025-05-26,Transaction at Subway,1109.76,4,Debit Card,Chennai,Current,0,POS Terminal,INR,Restaurant,Yes,Monday,5,Morning,2025,26,Monday,44,Female
2195,2025-01-27,Transaction at IndiGo,4228.14,9,Credit Card,Kolkata,Credit Card,0,Desktop,INR,Service,Yes,Monday,1,Morning,2025,27,Monday,41,Female
2196,2025-09-24,Transaction at Mi Store,142587.66,2,UPI,Kolkata,Savings,0,POS Terminal,INR,Retail,Yes,Wednesday,9,Morning,2025,24,Wednesday,56,Female
2197,2025-09-22,Transaction at Adidas,3705.34,1,Net Banking,Bangalore,Credit Card,0,POS Terminal,INR,Retail,Yes,Monday,9,Night,2025,22,Monday,48,Male
2198,2025-07-23,Transaction at SonyLiv,151.86,3,Net Banking,Delhi,Credit Card,0,Desktop,INR,Subscription,No,Wednesday,7,Morning,2025,23,Wednesday,30,Female
2199,2025-11-06,Transaction at Flipkart,10972.07,7,Net Banking,Kolkata,Credit Card,0,Mobile,INR,Online Store,No,Thursday,11,Evening,2025,6,Thursday,43,Male
2200,2025-11-30,Transaction at RedBus,470.1,8,Net Banking,Chennai,Credit Card,0,Mobile,INR,Service,Yes,Sunday,11,Night,2025,30,Sunday,49,Female
2201,2025-04-26,Transaction at MedPlus,13032.47,6,Debit Card,Mumbai,Credit Card,0,Desktop,INR,Service,No,Saturday,4,Morning,2025,26,Saturday,30,Female
2202,2025-11-01,Transaction at YouTube Premium,758.92,3,Credit Card,Bangalore,Savings,0,Mobile,INR,Subscription,No,Saturday,11,Morning,2025,1,Saturday,25,Male
2203,2025-05-29,Transaction at Tata Cliq,14037.3,7,Credit Card,Mumbai,Salary,0,POS Terminal,INR,Online Store,No,Thursday,5,Morning,2025,29,Thursday,27,Female
2204,2025-01-02,Transaction at IndiGo,1310.56,9,Net Banking,Chennai,Savings,0,Mobile,INR,Service,Yes,Thursday,1,Night,2025,2,Thursday,49,Male
2205,2025-03-31,Transaction at Pepperfry,13619.07,7,Debit Card,Mumbai,Savings,0,POS Terminal,INR,Online Store,Yes,Monday,3,Afternoon,2025,31,Monday,58,Male
2206,2025-11-23,Transaction at TSRTC,911.19,8,Debit Card,Delhi,Salary,0,Mobile,INR,Service,No,Sunday,11,Morning,2025,23,Sunday,36,Male
2207,2025-10-01,Transaction at Myntra,4060.4,7,Credit Card,Delhi,Savings,0,POS Terminal,INR,Online Store,No,Wednesday,10,Afternoon,2025,1,Wednesday,18,Female
2208,2025-07-24,Transaction at AirAsia,14670.27,9,UPI,Pune,Salary,0,Desktop,INR,Service,No,Thursday,7,Afternoon,2025,24,Thursday,18,Female
2209,2025-09-16,Transaction at Levis,6362.18,1,Credit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Retail,Yes,Tuesday,9,Night,2025,16,Tuesday,28,Female
2210,2025-08-09,Transaction at RedBus,1726.39,8,Credit Card,Kolkata,Current,0,POS Terminal,INR,Service,Yes,Saturday,8,Afternoon,2025,9,Saturday,56,Male
2211,2025-06-09,Transaction at PharmEasy,1503.4,6,Net Banking,Kolkata,Credit Card,0,POS Terminal,INR,Service,Yes,Monday,6,Morning,2025,9,Monday,18,Female
2212,2025-10-19,Transaction at Pantaloons,4013.75,1,UPI,Bangalore,Credit Card,0,Mobile,INR,Retail,No,Sunday,10,Afternoon,2025,19,Sunday,46,Male
2213,2025-10-31,Transaction at Amazon Prime,948.58,3,Credit Card,Delhi,Current,0,Desktop,INR,Subscription,No,Friday,10,Night,2025,31,Friday,52,Female
2214,2025-01-28,Transaction at MakeMyTrip,18182.37,9,Credit Card,Delhi,Current,0,Mobile,INR,Service,Yes,Tuesday,1,Afternoon,2025,28,Tuesday,21,Female
2215,2025-12-13,Transaction at Nature's Basket,3951.44,5,Net Banking,Delhi,Current,0,Desktop,INR,Retail,No,Saturday,12,Morning,2025,13,Saturday,48,Male
2216,2025-08-22,Transaction at Netflix,318.35,3,Credit Card,Kolkata,Savings,0,Mobile,INR,Subscription,No,Friday,8,Evening,2025,22,Friday,29,Female
2217,2025-06-11,Transaction at RedBus,1337.91,8,Credit Card,Kolkata,Savings,0,Desktop,INR,Service,No,Wednesday,6,Afternoon,2025,11,Wednesday,53,Female
2218,2025-07-25,Transaction at Netflix,411.54,3,Credit Card,Hyderabad,Savings,0,Mobile,INR,Subscription,No,Friday,7,Night,2025,25,Friday,29,Female
2219,2025-07-16,Transaction at Dominos,1173.15,4,Debit Card,Chennai,Savings,0,POS Terminal,INR,Restaurant,No,Wednesday,7,Evening,2025,16,Wednesday,50,Female
2220,2025-01-07,Transaction at 1mg,5915.31,6,Credit Card,Kolkata,Savings,0,POS Terminal,INR,Service,No,Tuesday,1,Afternoon,2025,7,Tuesday,25,Female
2221,2025-09-25,Transaction at RedBus,647.8,8,Credit Card,Pune,Current,0,Mobile,INR,Service,Yes,Thursday,9,Afternoon,2025,25,Thursday,21,Female
2222,2025-03-01,Transaction at KFC,1391.99,4,Debit Card,Delhi,Salary,0,POS Terminal,INR,Restaurant,Yes,Saturday,3,Afternoon,2025,1,Saturday,27,Male
2223,2025-06-16,Transaction at KFC,716.57,4,Credit Card,Delhi,Savings,0,Desktop,INR,Restaurant,No,Monday,6,Evening,2025,16,Monday,18,Female
2224,2025-06-23,Transaction at Asus Store,51012.52,2,Credit Card,Pune,Salary,0,POS Terminal,INR,Retail,No,Monday,6,Night,2025,23,Monday,59,Male
2225,2025-06-23,Transaction at CCD,647.45,4,Credit Card,Delhi,Salary,0,POS Terminal,INR,Restaurant,No,Monday,6,Morning,2025,23,Monday,45,Male
2226,2025-03-24,Transaction at Tata Cliq,1790.8,7,Credit Card,Pune,Salary,0,Desktop,INR,Online Store,No,Monday,3,Afternoon,2025,24,Monday,20,Male
2227,2025-12-28,Transaction at IRCTC,11938.91,9,UPI,Bangalore,Savings,0,Mobile,INR,Service,Yes,Sunday,12,Afternoon,2025,28,Sunday,59,Female
2228,2025-09-04,Transaction at A2B,923.34,4,Credit Card,Bangalore,Credit Card,0,POS Terminal,INR,Restaurant,No,Thursday,9,Evening,2025,4,Thursday,60,Male
2229,2025-07-19,Transaction at BSNL,2466.57,0,Net Banking,Mumbai,Current,0,POS Terminal,INR,Service,Yes,Saturday,7,Afternoon,2025,19,Saturday,28,Male
2230,2025-08-01,Transaction at MakeMyTrip,711.42,9,Debit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Service,Yes,Friday,8,Night,2025,1,Friday,48,Female
2231,2025-07-12,Transaction at Gas Agency,3114.58,0,Net Banking,Hyderabad,Current,0,Mobile,INR,Service,No,Saturday,7,Morning,2025,12,Saturday,28,Female
2232,2025-10-30,Transaction at Nykaa,5289.31,7,Net Banking,Delhi,Savings,0,POS Terminal,INR,Online Store,No,Thursday,10,Evening,2025,30,Thursday,54,Female
2233,2025-12-14,Transaction at Aha,575.62,3,Net Banking,Chennai,Current,0,Mobile,INR,Subscription,No,Sunday,12,Evening,2025,14,Sunday,52,Male
2234,2025-03-01,Transaction at Star Bazaar,2596.25,5,Debit Card,Bangalore,Salary,0,POS Terminal,INR,Retail,No,Saturday,3,Afternoon,2025,1,Saturday,53,Male
2235,2025-05-23,Transaction at Apple Music,463.83,3,Net Banking,Mumbai,Salary,0,Mobile,INR,Subscription,No,Friday,5,Morning,2025,23,Friday,23,Male
2236,2025-02-26,Transaction at Zara,7724.55,1,UPI,Bangalore,Credit Card,0,Desktop,INR,Retail,Yes,Wednesday,2,Evening,2025,26,Wednesday,40,Male
2237,2025-08-10,Transaction at Yulu Bikes,497.37,8,Net Banking,Pune,Credit Card,0,Desktop,INR,Service,No,Sunday,8,Afternoon,2025,10,Sunday,30,Male
2238,2025-12-08,Transaction at A2B,533.28,4,Net Banking,Kolkata,Salary,0,POS Terminal,INR,Restaurant,No,Monday,12,Evening,2025,8,Monday,55,Male
2239,2025-04-22,Transaction at TNEB,3094.6,0,Debit Card,Bangalore,Current,0,POS Terminal,INR,Service,No,Tuesday,4,Afternoon,2025,22,Tuesday,36,Female
2240,2025-01-16,Transaction at Amazon,16163.41,7,Debit Card,Kolkata,Credit Card,0,Mobile,INR,Online Store,No,Thursday,1,Evening,2025,16,Thursday,37,Male
2241,2025-03-08,Transaction at IRCTC,28156.44,9,UPI,Pune,Savings,0,POS Terminal,INR,Service,No,Saturday,3,Morning,2025,8,Saturday,18,Male
2242,2025-06-12,Transaction at Uber,858.21,8,Net Banking,Mumbai,Salary,0,Mobile,INR,Service,No,Thursday,6,Afternoon,2025,12,Thursday,40,Female
2243,2025-07-25,Transaction at Boat Lifestyle,41879.08,2,Credit Card,Chennai,Credit Card,0,Desktop,INR,Retail,Yes,Friday,7,Evening,2025,25,Friday,46,Female
2244,2025-04-29,Transaction at Apollo Pharmacy,17508.96,6,Credit Card,Chennai,Current,0,Desktop,INR,Service,Yes,Tuesday,4,Morning,2025,29,Tuesday,45,Male
2245,2025-02-28,Transaction at Dell Exclusive,44535.67,2,Credit Card,Pune,Current,0,Desktop,INR,Retail,No,Friday,2,Morning,2025,28,Friday,36,Male
2246,2025-06-12,Transaction at Burger King,1482.48,4,Credit Card,Bangalore,Current,0,POS Terminal,INR,Restaurant,No,Thursday,6,Night,2025,12,Thursday,45,Female
2247,2025-12-08,Transaction at Apollo Pharmacy,5179.58,6,UPI,Pune,Current,0,POS Terminal,INR,Service,Yes,Monday,12,Evening,2025,8,Monday,28,Male
2248,2025-05-15,Transaction at JioMart,3888.14,5,Credit Card,Hyderabad,Credit Card,0,Desktop,INR,Retail,No,Thursday,5,Morning,2025,15,Thursday,58,Male
2249,2025-06-30,Transaction at Taco Bell,485.5,4,Credit Card,Chennai,Credit Card,0,Desktop,INR,Restaurant,Yes,Monday,6,Morning,2025,30,Monday,59,Male
2250,2025-03-12,Transaction at MakeMyTrip,17031.73,9,Net Banking,Pune,Salary,0,Mobile,INR,Service,No,Wednesday,3,Night,2025,12,Wednesday,48,Male
2251,2025-07-16,Transaction at Reliance Fresh,3531.18,5,Debit Card,Kolkata,Credit Card,0,POS Terminal,INR,Retail,No,Wednesday,7,Night,2025,16,Wednesday,41,Female
2252,2025-04-20,Transaction at TNEB,5773.77,0,Debit Card,Kolkata,Credit Card,0,Desktop,INR,Service,Yes,Sunday,4,Afternoon,2025,20,Sunday,32,Female
2253,2025-09-09,Transaction at Yatra,15370.31,9,Net Banking,Hyderabad,Salary,0,Desktop,INR,Service,No,Tuesday,9,Afternoon,2025,9,Tuesday,40,Female
2254,2025-03-20,Transaction at Max Fashion,7865.01,1,UPI,Kolkata,Current,0,POS Terminal,INR,Retail,No,Thursday,3,Evening,2025,20,Thursday,28,Male
2255,2025-03-07,Transaction at Gaana,771.64,3,UPI,Mumbai,Savings,0,Mobile,INR,Subscription,No,Friday,3,Evening,2025,7,Friday,56,Female
2256,2025-11-13,Transaction at Croma,86050.58,2,UPI,Delhi,Savings,0,Desktop,INR,Retail,No,Thursday,11,Morning,2025,13,Thursday,36,Female
2257,2025-07-26,Transaction at Vodafone Idea,2488.2,0,Net Banking,Mumbai,Salary,0,Mobile,INR,Service,Yes,Saturday,7,Evening,2025,26,Saturday,23,Female
2258,2025-02-05,Transaction at Nykaa,15289.18,7,UPI,Chennai,Salary,0,POS Terminal,INR,Online Store,Yes,Wednesday,2,Morning,2025,5,Wednesday,34,Male
2259,2025-07-27,Transaction at Aster,14374.2,6,Net Banking,Kolkata,Savings,0,Mobile,INR,Service,Yes,Sunday,7,Morning,2025,27,Sunday,51,Male
2260,2025-08-20,Transaction at TSRTC,552.84,8,UPI,Chennai,Credit Card,0,Desktop,INR,Service,Yes,Wednesday,8,Evening,2025,20,Wednesday,31,Female
2261,2025-02-28,Transaction at Subway,584.77,4,Debit Card,Hyderabad,Current,0,Desktop,INR,Restaurant,Yes,Friday,2,Morning,2025,28,Friday,50,Female
2262,2025-08-24,Transaction at Biba,3984.7,1,Credit Card,Kolkata,Savings,0,POS Terminal,INR,Retail,Yes,Sunday,8,Afternoon,2025,24,Sunday,32,Male
2263,2025-09-18,Transaction at Barbeque Nation,225.83,4,UPI,Mumbai,Savings,0,POS Terminal,INR,Restaurant,Yes,Thursday,9,Night,2025,18,Thursday,45,Male
2264,2025-03-05,Transaction at Lenskart,12167.39,7,Net Banking,Hyderabad,Credit Card,0,Mobile,INR,Online Store,No,Wednesday,3,Afternoon,2025,5,Wednesday,59,Female
2265,2025-07-08,Transaction at 1mg,4706.32,6,Credit Card,Bangalore,Credit Card,0,Mobile,INR,Service,Yes,Tuesday,7,Afternoon,2025,8,Tuesday,24,Male
2266,2025-12-10,Transaction at Apollo Hospital,4280.45,6,Net Banking,Kolkata,Current,0,POS Terminal,INR,Service,Yes,Wednesday,12,Afternoon,2025,10,Wednesday,51,Female
2267,2025-05-31,Transaction at CloudNine,13688.77,6,Credit Card,Delhi,Savings,0,Desktop,INR,Service,Yes,Saturday,5,Morning,2025,31,Saturday,52,Male
2268,2025-12-20,Transaction at YouTube Premium,952.79,3,Debit Card,Chennai,Salary,0,Mobile,INR,Subscription,Yes,Saturday,12,Evening,2025,20,Saturday,18,Female
2269,2025-12-15,Transaction at Vivo Store,114052.4,2,Credit Card,Delhi,Savings,0,Desktop,INR,Retail,No,Monday,12,Morning,2025,15,Monday,53,Male
2270,2025-08-29,Transaction at Fortis,16563.55,6,Net Banking,Mumbai,Savings,0,Desktop,INR,Service,No,Friday,8,Evening,2025,29,Friday,29,Female
2271,2025-10-03,Transaction at BMTC,341.51,8,Credit Card,Delhi,Current,0,Mobile,INR,Service,No,Friday,10,Morning,2025,3,Friday,47,Male
2272,2025-02-23,Transaction at Metro Rail,1380.2,8,Debit Card,Hyderabad,Savings,0,Mobile,INR,Service,Yes,Sunday,2,Afternoon,2025,23,Sunday,26,Male
2273,2025-10-20,Transaction at SonyLiv,454.06,3,Credit Card,Mumbai,Credit Card,0,Mobile,INR,Subscription,Yes,Monday,10,Afternoon,2025,20,Monday,45,Female
2274,2025-06-07,Transaction at Apple Music,864.11,3,UPI,Delhi,Current,0,Desktop,INR,Subscription,No,Saturday,6,Morning,2025,7,Saturday,22,Male
2275,2025-08-12,Transaction at Woodland,6462.69,1,Debit Card,Bangalore,Salary,0,Desktop,INR,Retail,No,Tuesday,8,Afternoon,2025,12,Tuesday,22,Female
2276,2025-12-19,Transaction at AirAsia,27975.54,9,Net Banking,Delhi,Savings,0,POS Terminal,INR,Service,No,Friday,12,Evening,2025,19,Friday,24,Male
2277,2025-02-10,Transaction at Airtel,2083.94,0,Credit Card,Mumbai,Salary,0,Mobile,INR,Service,No,Monday,2,Evening,2025,10,Monday,45,Female
2278,2025-10-10,Transaction at Rapido,1659.59,8,UPI,Mumbai,Savings,0,POS Terminal,INR,Service,No,Friday,10,Evening,2025,10,Friday,59,Male
2279,2025-10-09,Transaction at Netmeds,14081.65,6,UPI,Pune,Salary,0,Mobile,INR,Service,No,Thursday,10,Night,2025,9,Thursday,33,Male
2280,2025-12-30,Transaction at Max Fashion,7719.07,1,UPI,Delhi,Salary,0,Mobile,INR,Retail,Yes,Tuesday,12,Afternoon,2025,30,Tuesday,56,Female
2281,2025-12-21,Transaction at Gaana,514.7,3,Net Banking,Pune,Credit Card,0,Desktop,INR,Subscription,Yes,Sunday,12,Evening,2025,21,Sunday,52,Female
2282,2025-07-02,Transaction at AirAsia,25965.32,9,Net Banking,Chennai,Savings,0,POS Terminal,INR,Service,No,Wednesday,7,Morning,2025,2,Wednesday,43,Female
2283,2025-12-09,Transaction at Hotstar,331.5,3,Credit Card,Pune,Credit Card,0,Mobile,INR,Subscription,Yes,Tuesday,12,Evening,2025,9,Tuesday,28,Female
2284,2025-02-17,Transaction at MedPlus,9109.9,6,Debit Card,Pune,Savings,0,Desktop,INR,Service,Yes,Monday,2,Afternoon,2025,17,Monday,18,Male
2285,2025-07-03,Transaction at Vodafone Idea,1980.93,0,Credit Card,Hyderabad,Savings,0,POS Terminal,INR,Service,No,Thursday,7,Night,2025,3,Thursday,53,Female
2286,2025-12-29,Transaction at Asus Store,28844.76,2,Debit Card,Bangalore,Credit Card,0,Mobile,INR,Retail,No,Monday,12,Morning,2025,29,Monday,29,Male
2287,2025-02-20,Transaction at CCD,1216.66,4,Net Banking,Pune,Current,0,Desktop,INR,Restaurant,No,Thursday,2,Afternoon,2025,20,Thursday,43,Female
2288,2025-11-14,Transaction at Tata Cliq,12249.5,7,Net Banking,Kolkata,Savings,0,Mobile,INR,Online Store,No,Friday,11,Afternoon,2025,14,Friday,59,Male
2289,2025-02-22,Transaction at IRCTC,28407.42,9,Debit Card,Delhi,Salary,0,POS Terminal,INR,Service,Yes,Saturday,2,Evening,2025,22,Saturday,24,Male
2290,2025-05-27,Transaction at A2B,430.59,4,Debit Card,Chennai,Credit Card,0,Mobile,INR,Restaurant,Yes,Tuesday,5,Evening,2025,27,Tuesday,55,Male
2291,2025-03-10,Transaction at Boat Lifestyle,72988.29,2,UPI,Pune,Current,0,POS Terminal,INR,Retail,Yes,Monday,3,Morning,2025,10,Monday,45,Male
2292,2025-02-06,Transaction at Ola,237.18,8,UPI,Delhi,Current,0,Mobile,INR,Service,No,Thursday,2,Afternoon,2025,6,Thursday,43,Male
2293,2025-04-06,Transaction at Netflix,307.22,3,Debit Card,Chennai,Salary,0,Desktop,INR,Subscription,Yes,Sunday,4,Night,2025,6,Sunday,42,Female
2294,2025-10-17,Transaction at Pepperfry,6589.03,7,Debit Card,Kolkata,Savings,0,Mobile,INR,Online Store,Yes,Friday,10,Night,2025,17,Friday,42,Female
2295,2025-02-12,Transaction at Starbucks,733.84,4,Debit Card,Hyderabad,Current,0,Desktop,INR,Restaurant,No,Wednesday,2,Morning,2025,12,Wednesday,31,Male
2296,2025-06-16,Transaction at Flipkart,13686.78,7,Net Banking,Kolkata,Credit Card,0,Desktop,INR,Online Store,No,Monday,6,Morning,2025,16,Monday,40,Male
2297,2025-05-08,Transaction at Apollo Pharmacy,3853.02,6,Net Banking,Kolkata,Savings,0,Mobile,INR,Service,Yes,Thursday,5,Morning,2025,8,Thursday,52,Male
2298,2025-12-16,Transaction at Starbucks,1342.17,4,Debit Card,Mumbai,Credit Card,0,Mobile,INR,Restaurant,Yes,Tuesday,12,Night,2025,16,Tuesday,56,Female
2299,2025-05-18,Transaction at Pizza Hut,675.19,4,Net Banking,Hyderabad,Salary,0,Mobile,INR,Restaurant,No,Sunday,5,Evening,2025,18,Sunday,32,Male
2300,2025-05-20,Transaction at Water Board,4197.89,0,Credit Card,Delhi,Credit Card,0,POS Terminal,INR,Service,No,Tuesday,5,Afternoon,2025,20,Tuesday,36,Male
2301,2025-03-12,Transaction at RedBus,1044.41,8,UPI,Delhi,Salary,0,Desktop,INR,Service,Yes,Wednesday,3,Night,2025,12,Wednesday,59,Female
